alert_id,timestamp,src_ip,dst_ip,proto,duration,src_bytes,dst_bytes,pkt_count,failed_logins,label,anomaly_score,stage1_decision,final_decision,rationale,recommended_action,source
ALRT-00625,2026-01-01T10:25:00,10.0.244.25,192.168.1.164,udp,0.1,1316,2440,43,0,0,0.030119919377117808,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00626,2026-01-01T10:26:00,10.0.91.25,192.168.1.186,tcp,0.43,327,2403,62,0,0,0.19075916990945602,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00627,2026-01-01T10:27:00,10.0.93.155,192.168.1.182,udp,14.67,65133,416,1102,0,1,0.7808505520776062,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00628,2026-01-01T10:28:00,10.0.22.134,192.168.1.162,tcp,1.49,1156,1905,39,0,0,0.03812744646209122,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00629,2026-01-01T10:29:00,10.0.196.116,192.168.1.34,tcp,3.55,839,2949,43,0,0,0.04773481333928045,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00630,2026-01-01T10:30:00,10.0.28.176,192.168.1.223,icmp,12.76,92760,141,984,0,1,0.7933092103762427,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00631,2026-01-01T10:31:00,10.0.47.5,192.168.1.3,tcp,0.97,224,3255,35,0,0,0.13372501019232175,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00632,2026-01-01T10:32:00,10.0.111.69,192.168.1.108,tcp,0.55,1441,2346,35,0,0,0.024939100620796933,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00633,2026-01-01T10:33:00,10.0.7.197,192.168.1.110,tcp,2.96,1043,2847,31,0,0,0.032972368278049786,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00634,2026-01-01T10:34:00,10.0.152.231,192.168.1.252,tcp,2.79,1102,3841,46,0,0,0.05078836432700472,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00635,2026-01-01T10:35:00,10.0.122.111,192.168.1.23,udp,1.19,1422,3773,42,0,0,0.02912914682281842,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00636,2026-01-01T10:36:00,10.0.214.21,192.168.1.121,tcp,0.79,1610,2390,54,1,0,0.34028793823551784,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00637,2026-01-01T10:37:00,10.0.92.203,192.168.1.91,tcp,23.73,53042,33,939,0,1,0.8084572374277023,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00638,2026-01-01T10:38:00,10.0.74.224,192.168.1.25,tcp,5.15,1304,2498,28,0,0,0.11142003013820526,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00639,2026-01-01T10:39:00,10.0.72.105,192.168.1.57,udp,19.42,64265,579,405,30,1,0.8945891400284041,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00640,2026-01-01T10:40:00,10.0.228.62,192.168.1.107,tcp,1.59,1420,2506,45,0,0,0.01654911961947934,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00641,2026-01-01T10:41:00,10.0.246.12,192.168.1.232,tcp,6.29,1188,4140,29,0,0,0.18549173924828052,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00642,2026-01-01T10:42:00,10.0.67.150,192.168.1.99,tcp,0.89,854,3677,37,0,0,0.03298120700683326,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00643,2026-01-01T10:43:00,10.0.151.231,192.168.1.223,udp,44.27,60703,158,1111,0,1,0.8842491155155867,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00644,2026-01-01T10:44:00,10.0.244.172,192.168.1.186,tcp,1.71,1017,3901,46,0,0,0.04234364156922973,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00645,2026-01-01T10:45:00,10.0.168.81,192.168.1.208,tcp,0.2,2212,3978,31,0,0,0.19600987055965288,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00646,2026-01-01T10:46:00,10.0.205.163,192.168.1.216,udp,2.02,88123,271,956,5,1,0.8128572820572695,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00647,2026-01-01T10:47:00,10.0.6.211,192.168.1.181,tcp,1.3,1664,2289,29,0,0,0.05620447330238332,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00648,2026-01-01T10:48:00,10.0.91.121,192.168.1.186,tcp,7.01,1615,3511,33,0,0,0.18426734941632417,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00649,2026-01-01T10:49:00,10.0.123.208,192.168.1.39,tcp,0.05,822,1908,2,0,0,0.2222198883119573,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00650,2026-01-01T10:50:00,10.0.68.100,192.168.1.182,tcp,0.0,1387,2935,29,0,0,0.06313517405348566,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00651,2026-01-01T10:51:00,10.0.9.89,192.168.1.13,tcp,7.97,1499,1895,37,1,0,0.4241996947511956,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00652,2026-01-01T10:52:00,10.0.22.148,192.168.1.187,tcp,1.92,1548,2749,28,0,0,0.03801577959598736,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00653,2026-01-01T10:53:00,10.0.227.118,192.168.1.166,tcp,1.17,942,3485,60,0,0,0.08711812460870161,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00654,2026-01-01T10:54:00,10.0.232.248,192.168.1.192,tcp,20.17,69800,309,534,5,1,0.7418469196295048,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00655,2026-01-01T10:55:00,10.0.13.131,192.168.1.163,tcp,6.06,1051,4776,44,0,0,0.2516241545199099,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00656,2026-01-01T10:56:00,10.0.134.98,192.168.1.94,tcp,0.64,836,5533,50,0,0,0.2550833398688309,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00657,2026-01-01T10:57:00,10.0.211.100,192.168.1.94,tcp,0.47,35166,415,607,5,1,0.7202213718467744,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00658,2026-01-01T10:58:00,10.0.14.139,192.168.1.151,tcp,0.33,475,3954,51,0,0,0.13174260125374945,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00659,2026-01-01T10:59:00,10.0.51.90,192.168.1.120,tcp,0.38,807,3681,43,0,0,0.051030855632329654,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00660,2026-01-01T11:00:00,10.0.127.183,192.168.1.87,tcp,0.49,1399,5097,16,0,0,0.258826297569383,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00661,2026-01-01T11:01:00,10.0.70.97,192.168.1.124,tcp,1.64,1398,4280,35,0,0,0.07020903090723081,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00662,2026-01-01T11:02:00,10.0.17.98,192.168.1.136,udp,40.59,68542,502,511,5,1,0.8693884702785976,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00663,2026-01-01T11:03:00,10.0.147.157,192.168.1.61,tcp,8.08,777,3871,51,0,0,0.2721687497731198,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00664,2026-01-01T11:04:00,10.0.74.16,192.168.1.162,tcp,0.16,1162,3478,20,0,0,0.08483835756451104,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00665,2026-01-01T11:05:00,10.0.147.166,192.168.1.80,tcp,2.6,1217,3186,44,0,0,0.02121577485050789,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00666,2026-01-01T11:06:00,10.0.21.128,192.168.1.68,tcp,1.66,1335,3316,42,0,0,0.007366550206829405,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00667,2026-01-01T11:07:00,10.0.24.115,192.168.1.106,udp,1.16,987,3653,32,0,0,0.03399789930640223,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00668,2026-01-01T11:08:00,10.0.163.182,192.168.1.27,tcp,0.63,1084,525,54,0,0,0.2537968369179738,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00669,2026-01-01T11:09:00,10.0.182.192,192.168.1.153,udp,5.42,1398,2558,38,1,0,0.3578811886971986,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00670,2026-01-01T11:10:00,10.0.61.215,192.168.1.186,tcp,1.33,1137,5243,40,0,0,0.20913328676768625,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00671,2026-01-01T11:11:00,10.0.89.95,192.168.1.242,tcp,4.46,847,4263,43,0,0,0.1430961720471889,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00672,2026-01-01T11:12:00,10.0.200.83,192.168.1.72,tcp,0.56,1346,4819,44,0,0,0.1291286040674256,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00673,2026-01-01T11:13:00,10.0.19.181,192.168.1.137,udp,0.06,1375,2945,36,0,0,0.03608950647115057,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00674,2026-01-01T11:14:00,10.0.168.148,192.168.1.128,tcp,1.39,1836,3025,13,0,0,0.11934438716024974,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00675,2026-01-01T11:15:00,10.0.36.160,192.168.1.185,tcp,6.02,851,2223,50,0,0,0.16565866602127252,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00676,2026-01-01T11:16:00,10.0.50.141,192.168.1.159,udp,0.87,1464,1910,55,0,0,0.08449347275546519,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00677,2026-01-01T11:17:00,10.0.129.196,192.168.1.205,tcp,0.84,997,3785,15,0,0,0.09632074766690402,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00678,2026-01-01T11:18:00,10.0.249.49,192.168.1.216,tcp,0.6,1132,2570,36,0,0,0.009679466853331625,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00679,2026-01-01T11:19:00,10.0.29.141,192.168.1.29,tcp,3.1,914,2186,43,0,0,0.05748212991293044,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00680,2026-01-01T11:20:00,10.0.242.40,192.168.1.90,tcp,2.07,365,1928,44,0,0,0.10702439759522968,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00681,2026-01-01T11:21:00,10.0.124.104,192.168.1.166,tcp,0.89,2183,5363,34,0,0,0.3485799414271007,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00682,2026-01-01T11:22:00,10.0.81.168,192.168.1.138,tcp,3.88,819,4321,45,0,0,0.13601290193690807,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00683,2026-01-01T11:23:00,10.0.75.125,192.168.1.122,tcp,0.49,1147,3219,43,0,0,0.019057932637518708,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00684,2026-01-01T11:24:00,10.0.215.97,192.168.1.44,tcp,2.41,1534,3767,39,0,0,0.05073442953826052,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00685,2026-01-01T11:25:00,10.0.5.224,192.168.1.145,tcp,2.54,1038,3804,65,0,0,0.140738595826372,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00686,2026-01-01T11:26:00,10.0.69.196,192.168.1.188,tcp,2.14,923,2945,46,0,0,0.02570042942790802,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00687,2026-01-01T11:27:00,10.0.194.134,192.168.1.10,udp,1.44,1075,3903,45,0,0,0.03979016538474365,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00688,2026-01-01T11:28:00,10.0.22.241,192.168.1.150,tcp,3.54,1054,4811,37,0,0,0.19137389461467688,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00689,2026-01-01T11:29:00,10.0.173.108,192.168.1.230,tcp,8.59,1113,4599,45,0,0,0.3152185375315703,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00690,2026-01-01T11:30:00,10.0.217.200,192.168.1.146,tcp,5.82,1164,4212,43,0,0,0.16902847468112162,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00691,2026-01-01T11:31:00,10.0.193.43,192.168.1.242,udp,0.46,1023,3103,45,0,0,0.01859647401574526,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00692,2026-01-01T11:32:00,10.0.161.73,192.168.1.90,tcp,0.81,1422,4278,44,0,0,0.07147815886687835,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00693,2026-01-01T11:33:00,10.0.20.86,192.168.1.1,tcp,1.08,1786,3167,42,0,0,0.05314269008549904,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00694,2026-01-01T11:34:00,10.0.26.27,192.168.1.173,udp,1.58,1204,2560,24,0,0,0.032247594900208953,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00695,2026-01-01T11:35:00,10.0.185.127,192.168.1.54,tcp,1.86,876,3118,48,0,0,0.030833110860372333,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00696,2026-01-01T11:36:00,10.0.101.49,192.168.1.3,tcp,0.22,1567,2238,55,0,0,0.09031866176709277,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00697,2026-01-01T11:37:00,10.0.196.161,192.168.1.46,udp,4.19,800,2795,30,1,0,0.38198449026467163,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00698,2026-01-01T11:38:00,10.0.149.49,192.168.1.237,tcp,0.23,1304,2696,35,0,0,0.01585411392084962,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00699,2026-01-01T11:39:00,10.0.31.32,192.168.1.198,udp,1.21,802,2310,39,0,0,0.027959049778582885,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00700,2026-01-01T11:40:00,10.0.6.246,192.168.1.70,tcp,3.48,923,2885,55,0,0,0.06682890786056325,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00701,2026-01-01T11:41:00,10.0.93.167,192.168.1.152,tcp,1.78,1618,3973,50,0,0,0.08324143805851895,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00702,2026-01-01T11:42:00,10.0.250.237,192.168.1.86,tcp,1.17,1353,3063,32,0,0,0.015274377319506153,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00703,2026-01-01T11:43:00,10.0.81.124,192.168.1.45,tcp,2.53,2241,3540,44,0,0,0.15096763594324428,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00704,2026-01-01T11:44:00,10.0.118.9,192.168.1.251,tcp,0.9,935,3631,41,1,0,0.3444410867724866,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00705,2026-01-01T11:45:00,10.0.195.146,192.168.1.206,tcp,2.32,993,2642,34,0,0,0.02361125069038979,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00706,2026-01-01T11:46:00,10.0.94.142,192.168.1.92,tcp,1.02,1966,2946,29,0,0,0.09333621252554744,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00707,2026-01-01T11:47:00,10.0.187.4,192.168.1.90,tcp,3.34,1464,4464,36,0,0,0.12474501256460108,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00708,2026-01-01T11:48:00,10.0.164.218,192.168.1.207,tcp,1.92,928,4508,51,0,0,0.12414909823374183,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00709,2026-01-01T11:49:00,10.0.185.157,192.168.1.117,tcp,1.16,1936,2184,36,0,0,0.08154381750000578,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00710,2026-01-01T11:50:00,10.0.23.189,192.168.1.96,tcp,0.76,1656,3278,39,0,0,0.036695106038109084,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00711,2026-01-01T11:51:00,10.0.191.125,192.168.1.98,tcp,3.56,1355,3145,47,0,0,0.05118245015940311,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00712,2026-01-01T11:52:00,10.0.148.157,192.168.1.114,tcp,0.79,1577,1937,35,0,0,0.06493901413877053,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00713,2026-01-01T11:53:00,10.0.30.66,192.168.1.132,tcp,0.75,1683,2091,58,0,0,0.11213875933232251,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00714,2026-01-01T11:54:00,10.0.202.247,192.168.1.11,tcp,3.78,1237,3957,32,0,0,0.08428652821766222,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00715,2026-01-01T11:55:00,10.0.68.102,192.168.1.122,tcp,4.31,1354,3514,36,1,0,0.3679815480713973,review,needs_review,Indicators are mixed.,Escalate to tier-2 for a closer look.,heuristic_fallback
ALRT-00716,2026-01-01T11:56:00,10.0.233.42,192.168.1.112,tcp,0.66,1432,4828,42,0,0,0.13416607019595872,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00717,2026-01-01T11:57:00,10.0.66.15,192.168.1.70,udp,1.45,1133,2044,42,0,0,0.026538253206499503,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00718,2026-01-01T11:58:00,10.0.59.161,192.168.1.90,tcp,0.62,1393,3649,58,0,0,0.07524783328978539,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00719,2026-01-01T11:59:00,10.0.88.249,192.168.1.108,tcp,0.03,802,3199,40,0,0,0.06332652126502257,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00720,2026-01-01T12:00:00,10.0.227.227,192.168.1.93,icmp,22.71,58601,173,834,5,1,0.7839403431576112,escalate,escalate,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00721,2026-01-01T12:01:00,10.0.185.178,192.168.1.230,udp,0.26,1252,2199,36,0,0,0.033700551089467186,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00722,2026-01-01T12:02:00,10.0.129.251,192.168.1.134,tcp,5.38,1687,4315,39,0,0,0.19291394205148824,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00723,2026-01-01T12:03:00,10.0.24.183,192.168.1.128,udp,0.09,1334,3218,25,0,0,0.06725087703090567,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
ALRT-00724,2026-01-01T12:04:00,10.0.35.86,192.168.1.67,tcp,3.34,2004,3483,34,0,0,0.12476877376724474,review,false_positive,"Low anomaly score, traffic resembles baseline.",Suppress and log.,heuristic_fallback
ALRT-00725,2026-01-01T12:05:00,10.0.65.153,192.168.1.232,tcp,1.12,1571,3303,29,0,0,0.049132114517798774,auto_suppress,auto_suppress,Stage 1 rule/score decision.,Auto-handled by Stage 1.,stage1
