alert_id,duration,src_bytes,dst_bytes,pkt_count,src_ttl,dst_ttl,src_load,dst_load,state_ttl_count,label,src_ip,dst_ip
UNSW-004019,0.30882,5174,83812,182,31,29,132556.1719,2147555.25,0,0,59.166.0.4,149.171.126.4
UNSW-004020,0.743892,7810,14540,248,31,29,83302.41406,155130.0469,0,0,59.166.0.1,149.171.126.1
UNSW-004021,0.010335,8928,320,20,31,29,6417803.5,206676.3438,0,0,59.166.0.4,149.171.126.6
UNSW-004022,0.085848,2934,3742,106,31,29,268194.9375,342279.375,0,0,59.166.0.4,149.171.126.6
UNSW-004023,0.001057,130,162,4,31,29,491958.375,613055.8125,0,0,59.166.0.4,149.171.126.9
UNSW-004024,0.042088,2438,19266,78,31,29,451245.0313,3570614.0,0,0,59.166.0.4,149.171.126.7
UNSW-004025,0.175944,1470,1728,36,31,29,63838.49219,72977.76563,0,0,59.166.0.3,149.171.126.1
UNSW-004026,0.912819,2934,3742,106,31,29,25222.96289,32190.38867,0,0,59.166.0.6,149.171.126.3
UNSW-004027,0.001047,146,178,4,31,29,557784.125,680038.1875,0,0,59.166.0.2,149.171.126.5
UNSW-004028,0.065139,4014,59460,138,31,29,485730.5,7198268.0,0,0,59.166.0.5,149.171.126.4
UNSW-004029,0.020994,2974,30506,98,31,29,1110031.375,11392207.0,0,0,59.166.0.5,149.171.126.8
UNSW-004030,0.00499,1470,1728,36,31,29,2250902.0,2573146.5,0,0,59.166.0.6,149.171.126.7
UNSW-004031,0.004585,568,312,8,31,29,743293.3125,408287.875,0,0,59.166.0.3,149.171.126.0
UNSW-004032,0.063822,5174,83812,182,31,29,641408.9375,10391526.0,0,0,59.166.0.6,149.171.126.2
UNSW-004033,0.224307,424,8824,20,31,29,13231.86523,288497.4688,0,0,59.166.0.6,149.171.126.3
UNSW-004034,0.008163,4136,2456,36,31,29,3828984.25,2273673.75,0,0,59.166.0.3,149.171.126.0
UNSW-004035,0.001091,146,178,4,31,29,535288.6875,652612.25,0,0,59.166.0.7,149.171.126.9
UNSW-004036,0.001664,528,304,8,31,29,1903846.125,1096153.875,0,0,59.166.0.3,149.171.126.0
UNSW-004037,0.005307,1470,1728,36,31,29,2116450.0,2419446.0,0,0,59.166.0.3,149.171.126.1
UNSW-004038,0.224027,8928,320,20,31,29,296071.4688,9534.56543,0,0,59.166.0.6,149.171.126.3
UNSW-004039,6.102082,13038,548216,664,31,29,17018.45508,717086.4375,0,0,59.166.0.5,149.171.126.9
UNSW-004040,8.748007,13350,548216,670,31,29,12156.36914,500196.2188,0,0,59.166.0.0,149.171.126.1
UNSW-004041,0.085921,1470,1728,36,31,29,130724.7422,149439.6094,0,0,59.166.0.0,149.171.126.6
UNSW-004042,0.012344,2438,19266,78,31,29,1538561.25,12174336.0,0,0,59.166.0.6,149.171.126.1
UNSW-004043,0.047114,320,1826,14,31,29,45336.84375,271341.8438,0,0,59.166.0.2,149.171.126.5
UNSW-004044,0.000912,130,162,4,31,29,570175.4375,710526.3125,0,0,59.166.0.2,149.171.126.3
UNSW-004045,0.001091,146,178,4,31,29,535288.6875,652612.25,0,0,59.166.0.7,149.171.126.9
UNSW-004046,1.1e-05,256,0,2,254,0,93090912.0,0.0,2,1,175.45.176.1,149.171.126.14
UNSW-004047,1e-05,168,0,2,254,0,67200000.0,0.0,2,1,175.45.176.2,149.171.126.15
UNSW-004048,0.001021,146,178,4,31,29,571988.25,697355.5625,0,0,59.166.0.6,149.171.126.3
UNSW-004049,0.00477,568,312,8,31,29,714465.4375,392452.8438,0,0,59.166.0.8,149.171.126.3
UNSW-004050,0.004967,4136,2456,36,31,29,6292732.0,3736662.0,0,0,59.166.0.8,149.171.126.3
UNSW-004051,0.068396,320,1862,14,31,29,31229.89648,190654.4219,0,0,59.166.0.2,149.171.126.9
UNSW-004052,0.001804,520,304,8,31,29,1729490.0,1011086.5,0,0,59.166.0.5,149.171.126.5
UNSW-004053,0.068957,5174,83916,184,31,29,593645.3125,9631973.0,0,0,59.166.0.1,149.171.126.0
UNSW-004054,0.01388,2438,19266,78,31,29,1368299.625,10827089.0,0,0,59.166.0.1,149.171.126.9
UNSW-004055,0.000969,130,162,4,31,29,536635.6875,668730.6875,0,0,59.166.0.2,149.171.126.3
UNSW-004056,0.006185,568,304,8,31,29,551010.5,294907.0313,0,0,59.166.0.5,149.171.126.5
UNSW-004057,0.016898,2438,19266,78,31,29,1123920.0,8893360.0,0,0,59.166.0.5,149.171.126.5
UNSW-004058,0.001865,528,304,8,31,29,1698659.5,978016.0625,0,0,59.166.0.8,149.171.126.3
UNSW-004059,0.004363,1470,1728,36,31,29,2574375.5,2942929.25,0,0,59.166.0.0,149.171.126.1
UNSW-004060,0.24566,8928,320,20,31,29,269999.1875,8694.944336,0,0,59.166.0.2,149.171.126.5
UNSW-004061,0.025014,2974,30506,98,31,29,931638.3125,9561366.0,0,0,59.166.0.7,149.171.126.9
UNSW-004062,0.001025,130,162,4,31,29,507317.0625,632195.125,0,0,59.166.0.2,149.171.126.5
UNSW-004063,0.272543,4152,2872,52,31,29,117207.1875,81073.4375,0,0,59.166.0.5,149.171.126.5
UNSW-004064,0.063961,5278,83708,182,31,29,653022.9375,10353559.0,0,0,59.166.0.5,149.171.126.1
UNSW-004065,0.049695,4014,59460,138,31,29,636683.75,9435315.0,0,0,59.166.0.7,149.171.126.8
UNSW-004066,9.838409,13350,548216,670,31,29,10809.06445,444758.875,0,0,59.166.0.5,149.171.126.2
UNSW-004067,10.343308,17576,707082,870,31,29,13550.79004,545914.3125,0,0,59.166.0.5,149.171.126.2
UNSW-004068,1.066857,2934,3742,106,31,29,21581.15039,27542.58594,0,0,59.166.0.2,149.171.126.5
UNSW-004069,0.023845,9400,12402,222,31,29,3124177.0,4125309.25,0,0,59.166.0.7,149.171.126.7
UNSW-004070,0.001025,130,162,4,31,29,507317.0625,632195.125,0,0,59.166.0.2,149.171.126.5
UNSW-004071,0.223638,424,8824,20,31,29,13271.44727,289360.5,0,0,59.166.0.2,149.171.126.5
UNSW-004072,1.139812,1684,10168,32,31,29,10977.24902,67407.60938,0,0,59.166.0.2,149.171.126.5
UNSW-004073,0.028861,37268,3380,94,31,29,10131874.0,914729.25,0,0,59.166.0.6,149.171.126.3
UNSW-004074,0.27166,424,8824,20,31,29,10925.42188,238209.5313,0,0,59.166.0.2,149.171.126.9
UNSW-004075,0.124727,1470,1728,36,31,29,90052.67188,102944.8281,0,0,59.166.0.6,149.171.126.2
UNSW-004076,0.004097,1470,1832,38,31,29,2741518.0,3354649.5,0,0,59.166.0.8,149.171.126.6
UNSW-004077,7.658154,13558,548216,674,31,29,14103.66016,571380.5,0,0,59.166.0.5,149.171.126.9
UNSW-004078,0.068631,5174,83812,182,31,29,596465.125,9663388.0,0,0,59.166.0.6,149.171.126.0
UNSW-004079,0.071034,520,304,8,31,29,43922.62891,25677.84375,0,0,59.166.0.8,149.171.126.6
UNSW-004080,0.196189,568,304,8,31,29,17371.00391,9297.157227,0,0,59.166.0.9,149.171.126.9
UNSW-004081,0.00104,146,178,4,31,29,561538.4375,684615.375,0,0,59.166.0.0,149.171.126.0
UNSW-004082,0.660878,9504,12298,222,31,29,113981.7031,147573.375,0,0,59.166.0.2,149.171.126.1
UNSW-004083,0.001715,520,304,8,31,29,1819242.0,1063556.875,0,0,59.166.0.5,149.171.126.3
UNSW-004084,0.00109,132,164,4,31,29,484403.6563,601834.8125,0,0,59.166.0.9,149.171.126.6
UNSW-004085,0.533568,424,8824,20,31,29,5562.552246,121281.6328,0,0,59.166.0.2,149.171.126.9
UNSW-004086,0.02322,568,304,8,31,29,146770.0156,78552.96875,0,0,59.166.0.5,149.171.126.3
UNSW-004087,10.22802,13350,548216,670,31,29,10397.32031,427816.9375,0,0,59.166.0.0,149.171.126.1
UNSW-004088,0.362406,320,1862,14,31,29,5893.942383,35981.74609,0,0,59.166.0.2,149.171.126.9
UNSW-004089,0.004711,1470,1832,38,31,29,2384207.25,2917427.5,0,0,59.166.0.3,149.171.126.8
UNSW-004090,0.294363,8928,320,20,31,29,225327.2344,7256.347168,0,0,59.166.0.2,149.171.126.9
UNSW-004091,0.554491,4256,3080,58,31,29,59211.0625,42965.53125,0,0,59.166.0.5,149.171.126.3
UNSW-004092,0.090114,520,304,8,31,29,34622.8125,20241.0293,0,0,59.166.0.9,149.171.126.9
UNSW-004093,0.012027,1042,824,18,31,29,606635.0625,493556.1563,0,0,59.166.0.9,149.171.126.2
UNSW-004094,1.220381,1684,10168,32,31,29,10252.53613,62957.38672,0,0,59.166.0.7,149.171.126.5
UNSW-004095,10.503042,16640,707082,852,31,29,12631.76856,537611.875,0,0,59.166.0.0,149.171.126.1
UNSW-004096,2.802158,3090,39600,60,62,252,8422.080078,110080.8672,1,1,175.45.176.2,149.171.126.10
UNSW-004097,0.632556,564,354,18,254,252,6424.727539,3920.601318,1,1,175.45.176.2,149.171.126.10
UNSW-004098,0.665532,4256,3080,58,31,29,49331.96484,35796.92578,0,0,59.166.0.9,149.171.126.9
UNSW-004099,0.043338,2438,19266,78,31,29,438229.7188,3467626.5,0,0,59.166.0.6,149.171.126.8
UNSW-004100,0.481417,4256,3080,58,31,29,68198.67188,49487.24219,0,0,59.166.0.8,149.171.126.6
UNSW-004101,8.852921,13038,548216,664,31,29,11730.36621,494268.5313,0,0,59.166.0.5,149.171.126.9
UNSW-004102,0.01499,1470,1728,36,31,29,749299.5,856571.0625,0,0,59.166.0.6,149.171.126.3
UNSW-004103,0.501693,37268,3380,94,31,29,582858.4375,52621.82031,0,0,59.166.0.7,149.171.126.9
UNSW-004104,1.803733,2934,3740,106,31,29,12764.63867,16281.78906,0,0,59.166.0.2,149.171.126.9
UNSW-004105,1.007766,1684,10168,32,31,29,12415.58008,76239.92188,0,0,59.166.0.0,149.171.126.4
UNSW-004106,1.722623,2934,3740,106,31,29,13365.66406,17048.41992,0,0,59.166.0.2,149.171.126.9
UNSW-004107,0.222321,8928,320,20,31,29,298343.375,9607.729492,0,0,59.166.0.2,149.171.126.9
UNSW-004108,0.001065,146,178,4,31,29,548356.8125,668544.625,0,0,59.166.0.4,149.171.126.3
UNSW-004109,0.002189,520,304,8,31,29,1425308.375,833257.25,0,0,59.166.0.6,149.171.126.6
UNSW-004110,0.181271,568,304,8,31,29,18800.58008,10062.28223,0,0,59.166.0.8,149.171.126.6
UNSW-004111,0.000987,146,178,4,31,29,591692.0,721377.9375,0,0,59.166.0.1,149.171.126.9
UNSW-004112,0.012589,5928,8114,122,31,29,3706728.0,5070458.5,0,0,59.166.0.2,149.171.126.6
UNSW-004113,0.012183,5928,8010,120,31,29,3830255.25,5169170.0,0,0,59.166.0.5,149.171.126.8
UNSW-004114,0.105839,1470,1728,36,31,29,106123.4531,121316.3438,0,0,59.166.0.6,149.171.126.3
UNSW-004115,0.001074,146,178,4,31,29,543761.625,662942.25,0,0,59.166.0.7,149.171.126.6
UNSW-004116,0.00445,1470,1728,36,31,29,2524045.0,2885393.25,0,0,59.166.0.8,149.171.126.8
UNSW-004117,0.007181,568,304,8,31,29,474585.7188,254003.625,0,0,59.166.0.6,149.171.126.6
UNSW-004118,0.37061,4256,3080,58,31,29,88589.08594,64283.21094,0,0,59.166.0.1,149.171.126.3
UNSW-004119,0.525952,37268,3380,94,31,29,555974.6875,50194.69531,0,0,59.166.0.7,149.171.126.3
UNSW-004120,0.001173,146,178,4,31,29,497868.7188,606990.625,0,0,59.166.0.7,149.171.126.4
UNSW-004121,0.004223,424,8824,20,31,29,702817.9375,15323704.0,0,0,59.166.0.8,149.171.126.3
UNSW-004122,0.132127,8928,320,20,31,29,502001.8438,16166.26367,0,0,59.166.0.8,149.171.126.3
UNSW-004123,9.987985,13246,548216,668,31,29,10563.89258,438098.375,0,0,59.166.0.5,149.171.126.9
UNSW-004124,10.287036,16848,707082,856,31,29,13058.7666,548900.5625,0,0,59.166.0.5,149.171.126.9
UNSW-004125,1.005923,1684,10168,32,31,29,12438.32715,76379.60156,0,0,59.166.0.1,149.171.126.2
UNSW-004126,0.284157,520,304,8,31,29,10979.8457,6418.986328,0,0,59.166.0.1,149.171.126.3
UNSW-004127,0.370978,4256,3080,58,31,29,88501.20313,64219.44141,0,0,59.166.0.5,149.171.126.3
UNSW-004128,0.371034,568,304,8,31,29,9185.142578,4915.991699,0,0,59.166.0.1,149.171.126.3
UNSW-004129,0.052898,4014,59460,138,31,29,598132.25,8864002.0,0,0,59.166.0.0,149.171.126.2
UNSW-004130,0.086158,568,304,8,31,29,39555.23438,21170.4082,0,0,59.166.0.5,149.171.126.3
UNSW-004131,0.00104,130,162,4,31,29,500000.0,623076.9375,0,0,59.166.0.8,149.171.126.4
UNSW-004132,0.000963,146,178,4,31,29,606438.1875,739356.1875,0,0,59.166.0.0,149.171.126.0
UNSW-004133,0.004437,1470,1728,36,31,29,2531440.25,2893847.25,0,0,59.166.0.1,149.171.126.7
UNSW-004134,2.293377,13246,548216,668,31,29,46007.26563,1907981.125,0,0,59.166.0.9,149.171.126.8
UNSW-004135,0.605788,37372,3380,94,31,29,484050.5313,43579.60156,0,0,59.166.0.4,149.171.126.1
UNSW-004136,0.431533,4256,3080,58,31,29,76082.24219,55207.82813,0,0,59.166.0.6,149.171.126.6
UNSW-004137,0.036152,520,304,8,31,29,86302.27344,50453.63672,0,0,59.166.0.5,149.171.126.3
UNSW-004138,0.001127,146,178,4,31,29,518189.9063,631765.75,0,0,59.166.0.7,149.171.126.8
UNSW-004139,0.003011,320,1862,14,31,29,709398.875,4330787.0,0,0,59.166.0.8,149.171.126.3
UNSW-004140,0.00107,146,178,4,31,29,545794.375,665420.5625,0,0,59.166.0.9,149.171.126.9
UNSW-004141,0.021956,2974,30506,98,31,29,1061395.5,10893059.0,0,0,59.166.0.0,149.171.126.9
UNSW-004142,0.00647,1470,1728,36,31,29,1736012.375,1984544.125,0,0,59.166.0.5,149.171.126.7
UNSW-004143,0.26459,2934,3740,106,31,29,87017.64844,110994.3672,0,0,59.166.0.8,149.171.126.3
UNSW-004144,1.009309,1684,10168,32,31,29,12396.59961,76123.36719,0,0,59.166.0.7,149.171.126.3
UNSW-004145,0.001095,146,178,4,31,29,533333.375,650228.3125,0,0,59.166.0.1,149.171.126.1
UNSW-004146,0.001142,146,178,4,31,29,511383.5625,623467.625,0,0,59.166.0.2,149.171.126.1
UNSW-004147,0.005711,568,312,8,31,29,596743.125,327788.4688,0,0,59.166.0.5,149.171.126.2
UNSW-004148,0.014776,2438,19266,78,31,29,1285327.625,10170547.0,0,0,59.166.0.4,149.171.126.1
UNSW-004149,0.043755,4014,59460,138,31,29,723117.375,10716216.0,0,0,59.166.0.5,149.171.126.0
UNSW-004150,0.025041,2974,30506,98,31,29,930633.75,9551056.0,0,0,59.166.0.5,149.171.126.2
UNSW-004151,0.002634,528,304,8,31,29,1202733.5,692482.9375,0,0,59.166.0.5,149.171.126.2
UNSW-004152,0.001791,520,304,8,31,29,1742043.5,1018425.438,0,0,59.166.0.6,149.171.126.4
UNSW-004153,0.374965,37372,3380,94,31,29,782024.9375,70406.57031,0,0,59.166.0.6,149.171.126.0
UNSW-004154,0.001047,146,178,4,31,29,557784.125,680038.1875,0,0,59.166.0.5,149.171.126.3
UNSW-004155,2.869437,13454,548216,672,31,29,37350.88281,1524940.25,0,0,59.166.0.9,149.171.126.8
UNSW-004156,0.066957,4136,2560,38,31,29,466807.0625,290574.5625,0,0,59.166.0.5,149.171.126.2
UNSW-004157,0.248357,37268,3380,94,31,29,1177401.875,106298.5938,0,0,59.166.0.5,149.171.126.4
UNSW-004158,0.224218,4048,2768,48,31,29,138436.7031,94657.88281,0,0,59.166.0.6,149.171.126.4
UNSW-004159,0.025314,2974,30506,98,31,29,920597.3125,9448053.0,0,0,59.166.0.6,149.171.126.6
UNSW-004160,1.006224,1580,10168,30,31,29,11520.29688,76356.75,0,0,59.166.0.0,149.171.126.2
UNSW-004161,1.006725,1684,10168,32,31,29,12428.41992,76318.75781,0,0,59.166.0.9,149.171.126.3
UNSW-004162,0.065993,5174,83812,182,31,29,620308.1875,10049671.0,0,0,59.166.0.4,149.171.126.1
UNSW-004163,0.047369,4014,59460,138,31,29,667947.375,9898626.0,0,0,59.166.0.6,149.171.126.1
UNSW-004164,0.004538,568,304,8,31,29,750991.625,401939.1563,0,0,59.166.0.6,149.171.126.4
UNSW-004165,0.000988,146,178,4,31,29,591093.125,720647.8125,0,0,59.166.0.6,149.171.126.9
UNSW-004166,1.405337,2200,282243,260,62,252,12210.59473,1599394.375,1,1,175.45.176.2,149.171.126.10
UNSW-004167,4e-06,168,0,2,254,0,168000000.0,0.0,2,1,175.45.176.1,149.171.126.13
UNSW-004168,1.219954,9400,12298,220,31,29,61064.59766,79944.0,0,0,59.166.0.6,149.171.126.6
UNSW-004169,0.001093,130,162,4,31,29,475754.7813,592863.625,0,0,59.166.0.6,149.171.126.2
UNSW-004170,0.028089,2934,3742,106,31,29,819680.3125,1046103.438,0,0,59.166.0.6,149.171.126.7
UNSW-004171,1.004802,1580,10168,30,31,29,11536.60156,76464.82031,0,0,59.166.0.1,149.171.126.9
UNSW-004172,0.00114,146,178,4,31,29,512280.7188,624561.4375,0,0,59.166.0.0,149.171.126.8
UNSW-004173,0.047148,4014,59460,138,31,29,671078.3125,9945024.0,0,0,59.166.0.3,149.171.126.6
UNSW-004174,1.255067,9504,12298,222,31,29,60019.10547,77707.40625,0,0,59.166.0.3,149.171.126.0
UNSW-004175,0.001724,528,304,8,31,29,1837587.0,1058004.625,0,0,59.166.0.1,149.171.126.4
UNSW-004176,0.022678,2974,30506,98,31,29,1027603.813,10546256.0,0,0,59.166.0.3,149.171.126.2
UNSW-004177,1.006228,1684,10168,32,31,29,12434.55762,76356.45313,0,0,59.166.0.2,149.171.126.1
UNSW-004178,0.293459,37372,3276,92,31,29,999226.5,87099.04688,0,0,59.166.0.0,149.171.126.9
UNSW-004179,0.018324,568,312,8,31,29,185985.5781,102161.0938,0,0,59.166.0.1,149.171.126.4
UNSW-004180,0.01996,2974,30506,98,31,29,1167535.125,11982365.0,0,0,59.166.0.5,149.171.126.4
UNSW-004181,0.004362,1470,1728,36,31,29,2574965.5,2943603.75,0,0,59.166.0.2,149.171.126.2
UNSW-004182,0.006683,8928,320,20,31,29,9924884.0,319616.9375,0,0,59.166.0.6,149.171.126.7
UNSW-004183,0.002896,320,1826,14,31,29,737569.0625,4414364.5,0,0,59.166.0.6,149.171.126.7
UNSW-004184,0.004513,424,8824,20,31,29,657655.625,14339020.0,0,0,59.166.0.6,149.171.126.7
UNSW-004185,0.006095,4136,2456,36,31,29,5128138.0,3045119.0,0,0,59.166.0.9,149.171.126.4
UNSW-004186,0.001659,528,304,8,31,29,1909584.125,1099457.5,0,0,59.166.0.9,149.171.126.4
UNSW-004187,0.004528,1470,1728,36,31,29,2480565.25,2835689.0,0,0,59.166.0.4,149.171.126.2
UNSW-004188,0.047831,4014,59460,138,31,29,661495.6875,9803015.0,0,0,59.166.0.5,149.171.126.9
UNSW-004189,0.00462,568,312,8,31,29,737662.375,405194.8125,0,0,59.166.0.9,149.171.126.4
UNSW-004190,3.436287,13142,548216,666,31,29,30463.11328,1273386.125,0,0,59.166.0.9,149.171.126.8
UNSW-004191,4.01126,13350,548216,670,31,29,26511.37109,1090859.25,0,0,59.166.0.9,149.171.126.8
UNSW-004192,4.588,12622,548216,656,31,29,21909.33008,953731.5,0,0,59.166.0.9,149.171.126.8
UNSW-004193,0.048734,2438,19266,78,31,29,389707.375,3083678.75,0,0,59.166.0.0,149.171.126.0
UNSW-004194,0.083575,2974,30506,98,31,29,278839.3438,2861717.0,0,0,59.166.0.5,149.171.126.1
UNSW-004195,0.005206,1470,1728,36,31,29,2157510.5,2466385.0,0,0,59.166.0.8,149.171.126.4
UNSW-004196,0.030824,37268,3380,94,31,29,9486634.0,856475.5,0,0,59.166.0.5,149.171.126.8
UNSW-004197,0.387422,4656,3080,58,31,29,92715.4375,61493.66797,0,0,59.166.0.1,149.171.126.4
UNSW-004198,0.062947,5174,83812,182,31,29,650324.875,10535975.0,0,0,59.166.0.1,149.171.126.4
UNSW-004199,0.001038,130,162,4,31,29,500963.4063,624277.4375,0,0,59.166.0.6,149.171.126.4
UNSW-004200,0.01683,2438,19266,78,31,29,1128461.125,8929293.0,0,0,59.166.0.1,149.171.126.6
UNSW-004201,0.046388,320,1826,14,31,29,46046.39063,275588.5,0,0,59.166.0.6,149.171.126.7
UNSW-004202,0.041781,2438,19266,78,31,29,454560.6875,3596850.25,0,0,59.166.0.9,149.171.126.1
UNSW-004203,4.801551,16640,707082,852,31,29,27631.07227,1175986.75,0,0,59.166.0.9,149.171.126.8
UNSW-004204,0.0,1780,0,5,64,0,258.912415,0.0,0,0,192.168.241.243,192.168.241.243
UNSW-004205,0.0,1780,0,5,64,0,258.912415,0.0,0,0,192.168.241.243,192.168.241.243
UNSW-004206,0.11922,4014,59460,138,31,29,265391.7188,3932964.25,0,0,59.166.0.5,149.171.126.9
UNSW-004207,0.001025,146,178,4,31,29,569756.125,694634.125,0,0,59.166.0.5,149.171.126.6
UNSW-004208,1.036827,5928,8010,120,31,29,45006.54688,60739.16016,0,0,59.166.0.0,149.171.126.4
UNSW-004209,0.001,146,178,4,31,29,584000.0,711999.9375,0,0,59.166.0.0,149.171.126.6
UNSW-004210,0.074954,5174,83812,182,31,29,546148.3125,8848200.0,0,0,59.166.0.0,149.171.126.3
UNSW-004211,0.001061,146,178,4,31,29,550424.125,671065.0,0,0,59.166.0.0,149.171.126.1
UNSW-004212,0.060008,5174,83812,182,31,29,682175.6875,11051993.0,0,0,59.166.0.9,149.171.126.7
UNSW-004213,0.001078,146,178,4,31,29,541744.0,660482.4375,0,0,59.166.0.0,149.171.126.1
UNSW-004214,0.00458,568,304,8,31,29,744104.8125,398253.2813,0,0,59.166.0.7,149.171.126.6
UNSW-004215,0.85794,5928,8010,120,31,29,54390.75,73403.73438,0,0,59.166.0.5,149.171.126.6
UNSW-004216,0.227021,424,8824,20,31,29,13073.68066,285048.5313,0,0,59.166.0.6,149.171.126.7
UNSW-004217,0.018534,1540,1644,34,31,29,623286.9375,670335.625,0,0,59.166.0.9,149.171.126.2
UNSW-004218,0.000912,132,164,4,31,29,578947.375,719298.25,0,0,59.166.0.5,149.171.126.1
UNSW-004219,0.000893,130,162,4,31,29,582306.8125,725643.875,0,0,59.166.0.7,149.171.126.4
UNSW-004220,0.374473,320,1862,14,31,29,5704.016113,34822.26953,0,0,59.166.0.7,149.171.126.3
UNSW-004221,0.018757,1540,1644,34,31,29,615876.75,662366.0,0,0,59.166.0.9,149.171.126.2
UNSW-004222,0.001066,146,178,4,31,29,547842.4375,667917.4375,0,0,59.166.0.3,149.171.126.8
UNSW-004223,0.001038,146,178,4,31,29,562620.4375,685934.5,0,0,59.166.0.3,149.171.126.3
UNSW-004224,0.004809,1042,824,18,31,29,1517155.375,1234352.25,0,0,59.166.0.5,149.171.126.1
UNSW-004225,0.013781,2438,19266,78,31,29,1378129.375,10904869.0,0,0,59.166.0.6,149.171.126.5
UNSW-004226,0.360663,8928,320,20,31,29,183905.75,5922.42627,0,0,59.166.0.6,149.171.126.7
UNSW-004227,0.998587,2934,3742,106,31,29,23056.57813,29425.57813,0,0,59.166.0.6,149.171.126.7
UNSW-004228,1.142021,1684,10168,32,31,29,10956.0166,67277.22656,0,0,59.166.0.0,149.171.126.7
UNSW-004229,0.001009,130,162,4,31,29,515361.75,642220.0,0,0,59.166.0.6,149.171.126.0
UNSW-004230,0.001797,520,304,8,31,29,1736227.125,1015025.063,0,0,59.166.0.7,149.171.126.6
UNSW-004231,0.014068,1540,1644,34,31,29,821154.375,883139.0625,0,0,59.166.0.9,149.171.126.2
UNSW-004232,0.30293,37268,3276,92,31,29,965292.3125,84375.92969,0,0,59.166.0.0,149.171.126.2
UNSW-004233,0.049957,5174,83812,182,31,29,819424.6875,13275577.0,0,0,59.166.0.6,149.171.126.0
UNSW-004234,0.001076,146,178,4,31,29,542750.9375,661710.0,0,0,59.166.0.6,149.171.126.8
UNSW-004235,0.005401,3736,2456,36,31,29,5227180.0,3436400.75,0,0,59.166.0.7,149.171.126.6
UNSW-004236,0.004119,1058,822,18,31,29,1798494.75,1437242.125,0,0,59.166.0.9,149.171.126.5
UNSW-004237,0.001005,132,164,4,31,29,525373.125,652736.3125,0,0,59.166.0.9,149.171.126.0
UNSW-004238,1.818644,9504,12298,222,31,29,41419.87109,53626.76563,0,0,59.166.0.1,149.171.126.1
UNSW-004239,0.420918,1478,48886,54,62,252,26095.3457,905905.6875,1,1,175.45.176.1,149.171.126.11
UNSW-004240,3.161003,3636,164758,160,62,252,8946.527344,413615.5313,1,1,175.45.176.1,149.171.126.16
UNSW-004241,4.373165,5932,1087989,956,62,252,10769.31641,1987891.125,1,1,175.45.176.3,149.171.126.13
UNSW-004242,0.633378,564,354,18,254,252,6416.38916,3915.513184,1,1,175.45.176.0,149.171.126.14
UNSW-004243,1.006963,1684,10168,32,31,29,12425.48145,76300.71875,0,0,59.166.0.3,149.171.126.1
UNSW-004244,1.009193,1684,10168,32,31,29,12398.02539,76132.125,0,0,59.166.0.3,149.171.126.5
UNSW-004245,0.105027,2974,30506,98,31,29,221885.8125,2277205.0,0,0,59.166.0.2,149.171.126.3
UNSW-004246,0.133905,5174,83812,182,31,29,305709.2813,4952825.0,0,0,59.166.0.2,149.171.126.4
UNSW-004247,1.550919,2934,3740,106,31,29,14845.3916,18935.86914,0,0,59.166.0.7,149.171.126.3
UNSW-004248,0.263589,424,8824,20,31,29,11259.9541,245503.4219,0,0,59.166.0.7,149.171.126.3
UNSW-004249,0.105793,7814,16912,248,31,29,586050.125,1268741.75,0,0,59.166.0.2,149.171.126.6
UNSW-004250,1.139635,19202,1087890,1106,31,29,134421.9844,7626526.5,0,0,59.166.0.0,149.171.126.8
UNSW-004251,1.006888,1580,10168,30,31,29,11512.7002,76306.39844,0,0,59.166.0.6,149.171.126.5
UNSW-004252,0.008005,1470,1728,36,31,29,1403123.125,1603997.5,0,0,59.166.0.0,149.171.126.8
UNSW-004253,0.073815,5070,83812,180,31,29,543304.1875,8984732.0,0,0,59.166.0.0,149.171.126.2
UNSW-004254,0.019995,2438,19266,78,31,29,949837.4375,7515879.0,0,0,59.166.0.2,149.171.126.1
UNSW-004255,0.562559,12726,548216,658,31,29,180162.4375,7778242.0,0,0,59.166.0.9,149.171.126.2
UNSW-004256,0.015952,2438,19266,78,31,29,1190571.625,9420762.0,0,0,59.166.0.0,149.171.126.3
UNSW-004257,0.001011,146,178,4,31,29,577645.875,704253.1875,0,0,59.166.0.0,149.171.126.6
UNSW-004258,0.004333,130,162,4,31,29,120009.2266,149549.9531,0,0,59.166.0.2,149.171.126.8
UNSW-004259,0.069941,4014,59460,138,31,29,452381.3125,6704050.5,0,0,59.166.0.2,149.171.126.1
UNSW-004260,0.001033,146,178,4,31,29,565343.6875,689254.625,0,0,59.166.0.6,149.171.126.5
UNSW-004261,0.017282,5928,8010,120,31,29,2700150.5,3644022.75,0,0,59.166.0.1,149.171.126.5
UNSW-004262,0.3649,8928,320,20,31,29,181770.3438,5853.658691,0,0,59.166.0.7,149.171.126.3
UNSW-004263,0.089955,1470,1728,36,31,29,124862.4297,142738.0313,0,0,59.166.0.8,149.171.126.0
